lézard|lezard|noun|2|file:///android_asset/icons-data/aac_icons/2949_1.png.64x64_q85.png|fr|2|2|0|d598ecda-f62e-495f-9e0e-92dd2d68f24a
lunettes de ski|lunettes de ski|noun|2|file:///android_asset/icons-data/aac_icons/6524_1.png.64x64_q85.png|fr|0||0|5c47d08f-8388-4712-b277-99ce0ed714a1
plastifier|plastifier|verb|3|file:///android_asset/icons-data/aac_icons/8672_1.png.64x64_q85.png|fr|0||0|9be9c4ad-0e54-41ff-921b-01f57687507e
plumeau|plumeau|noun|2|file:///android_asset/icons-data/aac_icons/2825_1.png.64x64_q85.png|fr|0||0|65670f34-632a-4c0d-9c9c-7f95a6a64979
se souvenir|se souvenir|verb|3|file:///android_asset/icons-data/aac_icons/11357_1.png.64x64_q85.png|fr|19|19|0|4c4259ec-a82e-488e-88a4-7ee388fc523f
ces|ces|noun|6|file:///android_asset/icons-data/aac_icons/7092_1.png.64x64_q85.png|fr|0||0|5b812946-52b4-444b-8d8e-6c569caad1af
modem|modem|noun|2|file:///android_asset/icons-data/aac_icons/9159_1.png.64x64_q85.png|fr|0||0|7835e5f7-2bb9-49df-92af-cb083e658dbc
comment vas-tu ?|comment vas-tu ?|noun|5|file:///android_asset/icons-data/aac_icons/10273_1.png.64x64_q85.png|fr|6|6|0|d13076a2-3a62-4c51-aa5d-a65ec7623bc6
taxi|taxi|noun|2|file:///android_asset/icons-data/aac_icons/2580_2.png.64x64_q85.png|fr|18|18|0|48c3e097-df5e-4b17-a973-87d656e59bd3
comment|comment|adjective|4|file:///android_asset/icons-data/aac_icons/11681_1.png.64x64_q85.png|fr|15|15|0|d7ccec05-de74-4196-9c41-9f7758a4b668
marqueur|marqueur|noun|2|file:///android_asset/icons-data/aac_icons/7807_1.png.64x64_q85.png|fr|0||0|de110f3b-a274-4d7f-b444-f5c09d0b69ec
recycler|recycler|verb|3|file:///android_asset/icons-data/aac_icons/8205_1.png.64x64_q85.png|fr|0||0|aaebf25a-dd2d-481b-8237-4c5701521410
capturer|capturer|verb|3|file:///android_asset/icons-data/aac_icons/8087_1.png.64x64_q85.png|fr|0||0|669b63a4-95c9-45fc-80a1-7403b6bbb4ca
pharmacie|pharmacie|noun|2|file:///android_asset/icons-data/aac_icons/3313_1.png.64x64_q85.png|fr|13|13|0|2406dda6-f038-473f-bbea-7b506378732d
faire naufrage |faire naufrage |verb|3|file:///android_asset/icons-data/aac_icons/7133_1.png.64x64_q85.png|fr|0||0|3e12233a-6f7f-4f4d-a503-086163cc9648
tirer à l'arc|tirer a l'arc|verb|3|file:///android_asset/icons-data/aac_icons/8708_1.png.64x64_q85.png|fr|0||0|bf0a88a2-148e-4580-b8b8-a66cfee63a57
entourer|entourer|verb|3|file:///android_asset/icons-data/aac_icons/6285_1.png.64x64_q85.png|fr|0||0|9e346055-9bf1-4d92-bb3c-0ec22489a16b
gâteau farci|gateau farci|noun|2|file:///android_asset/icons-data/aac_icons/16651_1.png.64x64_q85.png|fr|0||0|024f537e-8709-4bfa-a11d-7ca81184dce4
clou|clou|noun|2|file:///android_asset/icons-data/aac_icons/8306_1.png.64x64_q85.png|fr|0||0|3a3d6afb-ed09-4c15-a8b4-6b044930d37a
remuer|remuer|verb|3|file:///android_asset/icons-data/aac_icons/5981_1.png.64x64_q85.png|fr|0||0|5c0e04cd-e8c0-45e7-b125-42be1e8210a0
figuier|figuier|noun|2|file:///android_asset/icons-data/aac_icons/3201_1.png.64x64_q85.png|fr|0||0|b04f6d73-133e-4090-a95a-8f862c5af6fe
camping-car|camping-car|noun|2|file:///android_asset/icons-data/aac_icons/3180_1.png.64x64_q85.png|fr|18|18|0|9aea6e4b-1fee-4b0e-b830-01c14dd4f8e4
féniant|feniant|adjective|4|file:///android_asset/icons-data/aac_icons/8245_1.png.64x64_q85.png|fr|0||0|dcbde416-3d0c-47c7-a3fd-fc50fbb10c0a
guider|guider|verb|3|file:///android_asset/icons-data/aac_icons/8993_1.png.64x64_q85.png|fr|0||0|e000883d-a524-4293-91d2-b57a8feda516
galette|galette|noun|2|file:///android_asset/icons-data/aac_icons/8312_1.png.64x64_q85.png|fr|0||0|9b01ffe6-f2d4-488d-a230-b7eb30bf745c
épiler|epiler|verb|3|file:///android_asset/icons-data/aac_icons/7009_1.png.64x64_q85.png|fr|0||0|2b8af79a-496c-428c-9ba2-bb69ba66c2cb
lessive|lessive|noun|2|file:///android_asset/icons-data/aac_icons/7021_1.png.64x64_q85.png|fr|0||0|5d3b662b-3124-44dd-8932-67b74133e90f
bureau d'écolier|bureau d'ecolier|noun|2|file:///android_asset/icons-data/aac_icons/11302_1.png.64x64_q85.png|fr|0||0|817c663d-966d-4758-bd1c-fb297c0ab450
décider|decider|verb|3|file:///android_asset/icons-data/aac_icons/11694_1.png.64x64_q85.png|fr|0||0|11c4597c-5138-465e-84a5-a04ae4e977f0
Festivités du Pilier |Festivites du Pilier |noun|6|file:///android_asset/icons-data/aac_icons/5073_1.png.64x64_q85.png|fr|0||0|a650dbd1-f6ae-4932-9f0f-81678a4f7b45
euros|euros|noun|2|file:///android_asset/icons-data/aac_icons/4780_1.png.64x64_q85.png|fr|0||0|cd5ce1fc-625d-4eeb-8655-62a7ec5eb8a0
rose|rose|adjective|4|file:///android_asset/icons-data/aac_icons/2807_1.png.64x64_q85.png|fr|5|5,2|0|47244ef7-ee71-4e40-bbc5-cbf113b2418d
es-tu triste?|es-tu triste?|noun|5|file:///android_asset/icons-data/aac_icons/10750_1.png.64x64_q85.png|fr|0||0|8137cb3b-124b-4ad2-a64b-8e2bad5357db
quatre heures pile|quatre heures pile|noun|2|file:///android_asset/icons-data/aac_icons/9212_1.png.64x64_q85.png|fr|0||0|2a52e311-5e77-46dd-88a5-e09e89014b74
noces|noces|noun|2|file:///android_asset/icons-data/aac_icons/12151_1.png.64x64_q85.png|fr|0||0|7ccec12b-1aca-4947-8bbc-8a79a335b2de
sécher la table|secher la table|verb|3|file:///android_asset/icons-data/aac_icons/9035_1.png.64x64_q85.png|fr|0||0|903d7566-b722-49c7-b24c-25664b1934a4
audiophone|audiophone|noun|2|file:///android_asset/icons-data/aac_icons/5912_1.png.64x64_q85.png|fr|0||0|5d470647-567d-4b93-866c-f08574c078c2
4|4|noun|6|file:///android_asset/icons-data/aac_icons/2630_1.png.64x64_q85.png|fr|0||0|ca0a21a8-6776-4092-9b11-84ac5c46e65f
douanes|douanes|noun|2|file:///android_asset/icons-data/aac_icons/11129_1.png.64x64_q85.png|fr|0||0|8de6045b-72c0-4bf5-b528-935fed6cd7f8
manette joystick|manette joystick|noun|2|file:///android_asset/icons-data/aac_icons/6201_1.png.64x64_q85.png|fr|0||0|e56c881e-3210-4b46-b926-2bc2003e0ac1
éplucheur|eplucheur|noun|2|file:///android_asset/icons-data/aac_icons/24250_1.png.64x64_q85.png|fr|0||0|3843266f-5c1f-44ba-a9e1-c2ccc4d70416
craies|craies|noun|2|file:///android_asset/icons-data/aac_icons/16343_1.png.64x64_q85.png|fr|0||0|c5d9b04d-1dac-4955-9c84-b15719592ed8
seringue|seringue|noun|2|file:///android_asset/icons-data/aac_icons/2960_1.png.64x64_q85.png|fr|0||0|d030dc4b-52e5-48d4-90a3-c2f8ff3754c1
peuplé|peuple|noun|2|file:///android_asset/icons-data/aac_icons/2823_1.png.64x64_q85.png|fr|13|13|0|43eadee1-215e-4a4a-9899-4b3749e5e46e
balai et pelle|balai et pelle|noun|2|file:///android_asset/icons-data/aac_icons/10315_1.png.64x64_q85.png|fr|0||0|6008696a-b115-4397-bd34-5863b7b91735
skier|skier|verb|3|file:///android_asset/icons-data/aac_icons/3097_1.png.64x64_q85.png|fr|19|19|0|ac490a2b-3649-4d16-8991-48e0a2311104
ami|ami|noun|2|file:///android_asset/icons-data/aac_icons/8487_1.png.64x64_q85.png|fr|12|12|0|3ae85ae0-6fc1-464b-8a36-c651c83718c2
burettes|burettes|noun|2|file:///android_asset/icons-data/aac_icons/11118_1.png.64x64_q85.png|fr|0||0|d25c5421-afc1-4ea3-99fd-a3e7d8ed89da
gris|gris|adjective|4|file:///android_asset/icons-data/aac_icons/3340_1.png.64x64_q85.png|fr|0||0|7300d85e-44be-44c7-a3d5-85670179f0a0
endive|endive|noun|2|file:///android_asset/icons-data/aac_icons/5452_1.png.64x64_q85.png|fr|0||0|565580dd-33a8-47e5-afdf-964734673d57
certaine|certaine|adjective|4|file:///android_asset/icons-data/aac_icons/5374_1.png.64x64_q85.png|fr|0||0|9bbef703-9457-4d4e-84cd-3577f5b103ae
ballon de basket-ball|ballon de basket-ball|noun|2|file:///android_asset/icons-data/aac_icons/4918_1.png.64x64_q85.png|fr|0||0|4de9d948-933e-4b29-aa59-86c27b2b9e0f
nappe|nappe|noun|2|file:///android_asset/icons-data/aac_icons/2460_2.png.64x64_q85.png|fr|0||0|7fcf3494-4855-4052-ae55-12bc416bcf15
plombière|plombiere|noun|2|file:///android_asset/icons-data/aac_icons/11266_1.png.64x64_q85.png|fr|0||0|cc15af8a-310e-4456-b3b7-473287c048f5
katana|katana|noun|2|file:///android_asset/icons-data/aac_icons/10319_1.png.64x64_q85.png|fr|0||0|96f9124d-bf4a-4837-afe3-e547265b6159
mécanique|mecanique|noun|2|file:///android_asset/icons-data/aac_icons/2921_1.png.64x64_q85.png|fr|0||0|f9a745ae-ccaf-4cec-9ecc-fc59e65bcad0
mou|mou|adjective|4|file:///android_asset/icons-data/aac_icons/4578_1.png.64x64_q85.png|fr|14|14|0|c6dd4244-9d3a-4d36-a1da-b6c7575c01c2
balcon|balcon|noun|2|file:///android_asset/icons-data/aac_icons/8254_1.png.64x64_q85.png|fr|0||0|3dbcd8e4-394b-474b-ab7b-68805f5f45df
poumon|poumon|noun|2|file:///android_asset/icons-data/aac_icons/8365_1.png.64x64_q85.png|fr|0||0|ac754eeb-fb9c-4601-aa82-f8a53c8b83f2
moi|moi|noun|6|file:///android_asset/icons-data/aac_icons/7310_1.png.64x64_q85.png|fr|0||0|aecdcba9-1c87-41c4-aedc-581ca9d3023f
bidons|bidons|noun|2|file:///android_asset/icons-data/aac_icons/12139_1.png.64x64_q85.png|fr|0||0|acff6113-8387-4b28-b8cc-05c9ffbf9f70
monter à vélo|monter a velo|verb|3|file:///android_asset/icons-data/aac_icons/5517_1.png.64x64_q85.png|fr|0||0|fb9c0659-7b09-401d-8db5-d2c87b23c8f1
se ballader en vélo|se ballader en velo|verb|3|file:///android_asset/icons-data/aac_icons/5517_1.png.64x64_q85.png|fr|0||0|36b5f200-515c-44b5-8dbc-542ff0306e39
jambon blanc|jambon blanc|noun|2|file:///android_asset/icons-data/aac_icons/2963_1.png.64x64_q85.png|fr|0||0|d85668b8-fcaa-4eec-a454-4667cf208266
brosse à dent|brosse a dent|noun|2|file:///android_asset/icons-data/aac_icons/2694_1.png.64x64_q85.png|fr|3|3|0|d1d42dba-9455-47d2-8959-98081087eea3
tu entends ça?|tu entends ca?|noun|5|file:///android_asset/icons-data/aac_icons/10364_1.png.64x64_q85.png|fr|0||0|ed1a081a-4aff-4515-aa7f-5b7cc7dd7401
usine|usine|noun|2|file:///android_asset/icons-data/aac_icons/8581_1.png.64x64_q85.png|fr|0||0|7cd56271-ff09-4bd2-8fc2-c8be3ac8b262
vague|vague|noun|2|file:///android_asset/icons-data/aac_icons/4706_1.png.64x64_q85.png|fr|0||0|7ba36ac9-f4f7-42c3-8bee-642a1b035dcb
cuillère|cuillere|noun|2|file:///android_asset/icons-data/aac_icons/2362_2.png.64x64_q85.png|fr|8|8|0|6da1cf36-bd90-42e4-9470-3f0f5261db7c
militaires|militaires|noun|2|file:///android_asset/icons-data/aac_icons/11246_1.png.64x64_q85.png|fr|0||0|1f28e5d2-fe74-4a87-925b-bea188720e71
arbitres|arbitres|noun|2|file:///android_asset/icons-data/aac_icons/11503_1.png.64x64_q85.png|fr|0||0|669c8183-5c73-4d6f-94d7-c53a5e44991b
fortune|fortune|noun|2|file:///android_asset/icons-data/aac_icons/11164_1.png.64x64_q85.png|fr|0||0|285f1a7e-9179-4db4-9e1f-b4c8e1620604
coquilles de mer|coquilles de mer|noun|2|file:///android_asset/icons-data/aac_icons/4612_1.png.64x64_q85.png|fr|0||0|8aa6d76d-00b9-44cd-85ba-99bd37bb4b80
levure|levure|noun|2|file:///android_asset/icons-data/aac_icons/9052_1.png.64x64_q85.png|fr|0||0|015a1064-2104-4c54-b3aa-2a595797de38
semaine de Pâque|semaine de Paque|noun|6|file:///android_asset/icons-data/aac_icons/3153_1.png.64x64_q85.png|fr|7|7|0|722981bd-6165-41b0-b90f-723d6cdec799
tomber|tomber|verb|3|file:///android_asset/icons-data/aac_icons/2675_1.png.64x64_q85.png|fr|19|19|0|3f3c5061-3b2b-483e-b9d8-6d2870977186
couverture|couverture|noun|2|file:///android_asset/icons-data/aac_icons/2459_2.png.64x64_q85.png|fr|8|8|0|9c42220a-4832-4277-9099-65cb93a8f931
joueuse|joueuse|noun|2|file:///android_asset/icons-data/aac_icons/5081_1.png.64x64_q85.png|fr|0||0|05772b3e-08f4-42c3-98d6-a5372ae42a0f
bracelet|bracelet|noun|2|file:///android_asset/icons-data/aac_icons/2537_2.png.64x64_q85.png|fr|4|4|0|aa986641-fe2a-4b42-b847-fb1077a36454
boucles d'oreilles|boucles d'oreilles|noun|2|file:///android_asset/icons-data/aac_icons/2515_2.png.64x64_q85.png|fr|4|4|0|edef4673-ea33-48d9-acad-cb63e30da6f2
armée|armee|noun|2|file:///android_asset/icons-data/aac_icons/11246_1.png.64x64_q85.png|fr|0||0|dd682a23-e769-4045-b734-9b84e628a8c8
se droguer|se droguer|verb|3|file:///android_asset/icons-data/aac_icons/8095_1.png.64x64_q85.png|fr|0||0|754debac-6206-410c-b0d4-c2f499696f27
écrou|ecrou|noun|2|file:///android_asset/icons-data/aac_icons/2785_1.png.64x64_q85.png|fr|0||0|ab9c9662-8acb-4055-842f-d4d5ec0cbfa2
t|t|noun|6|file:///android_asset/icons-data/aac_icons/3042_1.png.64x64_q85.png|fr|0||0|fabcb872-c9ac-4c38-aeaf-013d524b6b5c
coupure|coupure|noun|2|file:///android_asset/icons-data/aac_icons/5484_1.png.64x64_q85.png|fr|0||0|dc270d0c-5e50-47ab-8e58-d0f0f6a4ebe4
étage|etage|noun|2|file:///android_asset/icons-data/aac_icons/11343_1.png.64x64_q85.png|fr|0||0|9225c298-5e24-48e6-bdc1-8ed3d00293ed
se couvrir|se couvrir|verb|3|file:///android_asset/icons-data/aac_icons/3210_1.png.64x64_q85.png|fr|17|17|0|4324d4c6-afad-44d8-bf63-c36960165085
caserne de pompiers |caserne de pompiers |noun|2|file:///android_asset/icons-data/aac_icons/3140_1.png.64x64_q85.png|fr|0||0|fbd5835b-d65b-464f-9edc-758ffa053347
éteints|eteints|adjective|4|file:///android_asset/icons-data/aac_icons/11495_1.png.64x64_q85.png|fr|0||0|6b4fd61a-a05b-43e0-917e-d874dfafa89b
sac à dos|sac a dos|noun|2|file:///android_asset/icons-data/aac_icons/2475_2.png.64x64_q85.png|fr|8|8|0|d783e504-97d6-40bb-bd29-b9dfaf9b5271
élans|elans|noun|2|file:///android_asset/icons-data/aac_icons/11154_1.png.64x64_q85.png|fr|0||0|e56d8f0e-5345-4ade-9610-c315f893389f
classes|classes|noun|2|file:///android_asset/icons-data/aac_icons/11679_1.png.64x64_q85.png|fr|0||0|b5f32e29-6703-44ac-9f00-87eb84738d9f
grue|grue|noun|2|file:///android_asset/icons-data/aac_icons/3341_1.png.64x64_q85.png|fr|0||0|2272098c-d2dd-492c-b5dd-e75239e23ed0
vagin|vagin|noun|2|file:///android_asset/icons-data/aac_icons/3410_1.png.64x64_q85.png|fr|3|3|1|70223718-a013-41bd-a767-91fc60307c20
forte douleur|forte douleur|noun|2|file:///android_asset/icons-data/aac_icons/2367_2.png.64x64_q85.png|fr|16|16|0|c1327f6d-da25-4419-a9d4-7075f91315f7
cuve|cuve|noun|2|file:///android_asset/icons-data/aac_icons/2430_2.png.64x64_q85.png|fr|13|13|0|c5116638-1f52-40cc-9240-6f0668431496
réussir|reussir|verb|3|file:///android_asset/icons-data/aac_icons/21379_1.png.64x64_q85.png|fr|0||0|3c1edb18-a0e5-46c9-82c7-fdb98007f937
L'Alfajería |L'Alfajeria |noun|1|file:///android_asset/icons-data/aac_icons/5421_1.png.64x64_q85.png|fr|0||0|f05b78a9-afdb-49a1-b3ea-6425bc4aeb87
savates|savates|noun|2|file:///android_asset/icons-data/aac_icons/3077_1.png.64x64_q85.png|fr|0||0|e1d63e8a-d644-45ef-9c88-7c5989c77b1f
traitement|traitement|noun|2|file:///android_asset/icons-data/aac_icons/8163_1.png.64x64_q85.png|fr|3|3|0|337875a0-3153-41e7-af92-c250b0db3ce9
petit déjeuner|petit dejeuner|noun|2|file:///android_asset/icons-data/aac_icons/4626_1.png.64x64_q85.png|fr|10|10|0|a718491b-d45e-4f87-8a93-edfa9965fd96
pilules|pilules|noun|2|file:///android_asset/icons-data/aac_icons/16459_1.png.64x64_q85.png|fr|0||0|4f42181f-44ed-46e6-84be-09bd525d7abc
lombalgie|lombalgie|noun|2|file:///android_asset/icons-data/aac_icons/7775_1.png.64x64_q85.png|fr|0||0|8aa485e5-c90d-413f-a608-78de3968c7d0
exposer|exposer|verb|3|file:///android_asset/icons-data/aac_icons/9870_1.png.64x64_q85.png|fr|0||0|1efcc21e-42f8-4f26-be26-f11df15019af
service|service|noun|2|file:///android_asset/icons-data/aac_icons/5921_1.png.64x64_q85.png|fr|0||0|60b63348-cb9a-4c12-8655-b9df83627517
déchirer|dechirer|verb|3|file:///android_asset/icons-data/aac_icons/2545_2.png.64x64_q85.png|fr|0||0|0fabbc52-cda0-4a4f-9f1f-7c98ae723833
Mars|Mars|noun|6|file:///android_asset/icons-data/aac_icons/6558_1.png.64x64_q85.png|fr|17|17|0|57b64799-9f73-4c56-9a12-a8bdfad46e64
bonbonne d'oxygène|bonbonne d'oxygene|noun|2|file:///android_asset/icons-data/aac_icons/10317_1.png.64x64_q85.png|fr|0||0|dbdde5a7-cbf8-4a01-81d8-dc33161a7879
laver les mains|laver les mains|verb|3|file:///android_asset/icons-data/aac_icons/2443_2.png.64x64_q85.png|fr|0||0|1069b0cd-70be-40ac-a1ab-df5809fb04c6
garer|garer|verb|3|file:///android_asset/icons-data/aac_icons/5379_1.png.64x64_q85.png|fr|19|19|0|66e306bd-b416-47fb-bdc3-210c917894ce
gares|gares|noun|2|file:///android_asset/icons-data/aac_icons/5464_1.png.64x64_q85.png|fr|0||0|0c424c98-3b05-4171-a0a5-f0e0d6ef03ba
appuis|appuis|noun|2|file:///android_asset/icons-data/aac_icons/12253_1.png.64x64_q85.png|fr|0||0|2eb97034-82c6-4035-8e77-47dda77c996f
bien que|bien que|noun|6|file:///android_asset/icons-data/aac_icons/11185_1.png.64x64_q85.png|fr|0||0|85e74f1a-f336-4e3f-b5d5-eb3a142f27d8
épingles|epingles|noun|2|file:///android_asset/icons-data/aac_icons/2643_1.png.64x64_q85.png|fr|0||0|ebc13189-a261-47e6-aed3-6097157fd0bb
bongos|bongos|adjective|4|file:///android_asset/icons-data/aac_icons/4922_1.png.64x64_q85.png|fr|0||0|93406d33-5675-4a85-8e92-fd78fdce3ab0
genouillère|genouillere|noun|2|file:///android_asset/icons-data/aac_icons/14540_1.png.64x64_q85.png|fr|0||0|b77443ec-8958-45f9-bb3a-91a327175b04
celui-là|celui-la|adjective|4|file:///android_asset/icons-data/aac_icons/6906_1.png.64x64_q85.png|fr|0||0|4eb8c670-4068-4063-a19f-02a728212212
lampe de chevet|lampe de chevet|noun|2|file:///android_asset/icons-data/aac_icons/4936_1.png.64x64_q85.png|fr|9|9|0|15325523-f940-4787-b535-21e1452a0626
être vivant|etre vivant|noun|2|file:///android_asset/icons-data/aac_icons/10250_1.png.64x64_q85.png|fr|0||0|2051f6d0-b7d5-461d-99a4-5da0de01633f
livrer|livrer|verb|3|file:///android_asset/icons-data/aac_icons/17038_1.png.64x64_q85.png|fr|19|19|0|a0a9d203-0256-4db3-ae47-b303b0f77e07
accordéon|accordeon|noun|2|file:///android_asset/icons-data/aac_icons/5895_1.png.64x64_q85.png|fr|0||0|41042aef-5332-455f-a384-7f9b9ab68a60
transpercer|transpercer|verb|3|file:///android_asset/icons-data/aac_icons/4697_1.png.64x64_q85.png|fr|14|14|0|93269c50-6bb6-4ced-ac42-71f3c3484e86
fondue|fondue|noun|2|file:///android_asset/icons-data/aac_icons/10226_1.png.64x64_q85.png|fr|0||0|80fbc07b-b4ac-4748-9fc6-193fed86bad6
olives noires|olives noires|noun|2|file:///android_asset/icons-data/aac_icons/2875_1.png.64x64_q85.png|fr|0||0|68e3ab2e-0034-4392-a924-c17187a43b43
oignon|oignon|noun|2|file:///android_asset/icons-data/aac_icons/2323_2.png.64x64_q85.png|fr|0||0|c3eca4fc-2c2b-4baf-9028-7f3e2303214f
câbles|cables|noun|2|file:///android_asset/icons-data/aac_icons/12222_1.png.64x64_q85.png|fr|0||0|9ba30c40-88aa-49c4-adad-e535ecccdb80
combien ça coute ?|combien ca coute ?|noun|5|file:///android_asset/icons-data/aac_icons/7071_1.png.64x64_q85.png|fr|0||0|be5cb02c-8e88-4605-9ccf-21cba54d6e0b
pelote basque|pelote basque|noun|2|file:///android_asset/icons-data/aac_icons/5893_1.png.64x64_q85.png|fr|0||0|42045a68-d7da-4782-9ddb-8835a407ae0b
Rois Mages|Rois Mages|noun|1|file:///android_asset/icons-data/aac_icons/3124_1.png.64x64_q85.png|fr|7|7|0|2926183a-0759-41ef-9f43-e6d854770690
rondelle de merlu|rondelle de merlu|noun|2|file:///android_asset/icons-data/aac_icons/6646_1.png.64x64_q85.png|fr|0||0|62d1fc5f-2292-4e79-b014-89d66a991d19
télé|tele|noun|2|file:///android_asset/icons-data/aac_icons/2587_2.png.64x64_q85.png|fr|9|9|0|8a28d855-7ec2-4506-9961-fb8d9b7075fe
grêler|greler|verb|3|file:///android_asset/icons-data/aac_icons/3110_1.png.64x64_q85.png|fr|0||0|bf504362-8e65-4bbf-862a-f273bf1f5603
hiver|hiver|noun|2|file:///android_asset/icons-data/aac_icons/5493_1.png.64x64_q85.png|fr|17|17|0|2a6d056c-c9ed-4500-933c-72bedb75f322
celle-ci|celle-ci|adjective|4|file:///android_asset/icons-data/aac_icons/7095_1.png.64x64_q85.png|fr|0||0|8bd361c5-7d36-4885-9834-db61149480a0
olive noire|olive noire|noun|2|file:///android_asset/icons-data/aac_icons/8316_1.png.64x64_q85.png|fr|0||0|7a4ec67b-17ed-4b5e-8fc0-d6b565faf34c
gueules|gueules|noun|2|file:///android_asset/icons-data/aac_icons/12149_1.png.64x64_q85.png|fr|0||0|89a78418-6e99-4742-9199-7dff9e341021
porter|porter|verb|3|file:///android_asset/icons-data/aac_icons/6139_1.png.64x64_q85.png|fr|19|19|0|c59bf786-c7bc-4693-a50f-eb4639a3f8e3
2 dé|2 de|noun|2|file:///android_asset/icons-data/aac_icons/4890_1.png.64x64_q85.png|fr|0||0|1695f46d-e438-4ae3-8220-2bef9488a86b
Drapeau d'Aragon|Drapeau d'Aragon|noun|1|file:///android_asset/icons-data/aac_icons/5608_1.png.64x64_q85.png|fr|0||0|da1e49f7-1394-4f38-8896-f9e93aad590e
bosquet |bosquet |noun|2|file:///android_asset/icons-data/aac_icons/2666_1.png.64x64_q85.png|fr|13|13|0|553686f4-429f-4b4b-9d25-262615d36228
cliquer|cliquer|verb|3|file:///android_asset/icons-data/aac_icons/9860_1.png.64x64_q85.png|fr|0||0|41896530-16bb-4f72-8823-9715ab42c916
projeter|projeter|verb|3|file:///android_asset/icons-data/aac_icons/8201_1.png.64x64_q85.png|fr|0||0|195124b4-04c3-470d-8e78-21adb36d92f5
troupeau|troupeau|noun|2|file:///android_asset/icons-data/aac_icons/10246_1.png.64x64_q85.png|fr|0||0|b119621c-626d-4c48-ba90-add55f818593
téléviseur|televiseur|noun|2|file:///android_asset/icons-data/aac_icons/2587_2.png.64x64_q85.png|fr|9|9|0|d41aef29-8874-475d-9d93-240a27ed1822
tir aux pigeons|tir aux pigeons|noun|2|file:///android_asset/icons-data/aac_icons/5102_1.png.64x64_q85.png|fr|0||0|a4f8e854-8d50-457e-a79c-02e225432df8
lame de rasoir|lame de rasoir|noun|2|file:///android_asset/icons-data/aac_icons/2726_1.png.64x64_q85.png|fr|0||0|db275d5f-119b-4aeb-af53-cc030ae09f72
notes de musique|notes de musique|noun|2|file:///android_asset/icons-data/aac_icons/12145_1.png.64x64_q85.png|fr|0||0|b8e0b5dd-b60c-400a-8fd0-a55333e323ea
médecine|medecine|noun|2|file:///android_asset/icons-data/aac_icons/8163_1.png.64x64_q85.png|fr|3|3|0|586619bf-1f3b-4070-a81c-ebb28f2baba3
inondation|inondation|noun|2|file:///android_asset/icons-data/aac_icons/4669_1.png.64x64_q85.png|fr|0||0|55a55998-bf34-459c-8c05-fc2819135139
magasin de vêtements|magasin de vetements|noun|2|file:///android_asset/icons-data/aac_icons/4885_1.png.64x64_q85.png|fr|0||0|b227dc18-b257-4035-9a76-7984d51e2c26
cauchemar|cauchemar|noun|2|file:///android_asset/icons-data/aac_icons/24272_1.png.64x64_q85.png|fr|0||0|a9a5d532-95a3-47b1-84e2-cdefb5963d1a
chaudron|chaudron|noun|2|file:///android_asset/icons-data/aac_icons/8519_1.png.64x64_q85.png|fr|0||0|cf54cd02-b7c1-4a60-ad2b-9452ce1242f7
boisson|boisson|noun|2|file:///android_asset/icons-data/aac_icons/2248_2.png.64x64_q85.png|fr|10|10|0|374bf313-2cdd-4fec-a2e3-09a12de1c1bb
chaise d'écolier|chaise d'ecolier|noun|2|file:///android_asset/icons-data/aac_icons/11376_1.png.64x64_q85.png|fr|0||0|bb72c3c6-c7c7-4b74-80c1-6b9893af602e
jouer la guitare|jouer la guitare|verb|3|file:///android_asset/icons-data/aac_icons/8709_1.png.64x64_q85.png|fr|0||0|30c085de-4bf2-4661-8820-45aa715208f3
aide|aide|noun|2|file:///android_asset/icons-data/aac_icons/19522_1.png.64x64_q85.png|fr|0||0|9e36f355-472d-4bb2-9635-fbd8e35d1b6c
seins|seins|noun|2|file:///android_asset/icons-data/aac_icons/7275_1.png.64x64_q85.png|fr|0||1|cc33af07-be86-463e-b356-df916e9c6a09
cosmonautes|cosmonautes|noun|2|file:///android_asset/icons-data/aac_icons/11673_1.png.64x64_q85.png|fr|0||0|897d9d5b-e1a9-4b9c-a231-d2c2586c0bb6
déplaire|deplaire|verb|3|file:///android_asset/icons-data/aac_icons/6155_1.png.64x64_q85.png|fr|6|6|0|b5ed29fd-93af-48b1-8cb1-a2faf03980f6
ciseaux|ciseaux|noun|2|file:///android_asset/icons-data/aac_icons/2591_2.png.64x64_q85.png|fr|8|8|0|30a05cfe-2369-4c8f-a6d6-ede7c34dacde
choc|choc|noun|2|file:///android_asset/icons-data/aac_icons/4551_1.png.64x64_q85.png|fr|18|18|0|bf055f09-be45-4b66-aa9a-9935f2e0dc11
ok|ok|noun|2|file:///android_asset/icons-data/aac_icons/5397_1.png.64x64_q85.png|fr|0||0|85f2ef4a-fa9f-480b-9c1e-9d7aa32b04e5
abus|abus|noun|2|file:///android_asset/icons-data/aac_icons/20091_1.png.64x64_q85.png|fr|0||0|d6692416-03a1-4b5d-b706-9db1ef81680f
trou|trou|noun|2|file:///android_asset/icons-data/aac_icons/6036_1.png.64x64_q85.png|fr|0||0|a03658e7-3a58-4db8-a64e-d14663d02e52
cadre avec photo|cadre avec photo|noun|2|file:///android_asset/icons-data/aac_icons/3281_1.png.64x64_q85.png|fr|0||0|3705dea0-b673-46b8-ba12-7743bd4a41b5
