6525	food_and_drinks
6569	food_and_drinks
6647	food_and_drinks
6877	food_and_drinks
6889	food_and_drinks
6976	food_and_drinks
7130	food_and_drinks
7182	food_and_drinks
7216	food_and_drinks
7300	food_and_drinks
8104	food_and_drinks
8554	food_and_drinks
8600	food_and_drinks
8623	food_and_drinks
9054	food_and_drinks
11227	food_and_drinks
11253	food_and_drinks
11382	food_and_drinks
11463	food_and_drinks
13644	food_and_drinks
13645	food_and_drinks
24479	food_and_drinks
2341	games_and_sports
2408	games_and_sports
2482	games_and_sports
2501	games_and_sports
2540	games_and_sports
2725	games_and_sports
2731	games_and_sports
2867	games_and_sports
3182	games_and_sports
3241	games_and_sports
3253	games_and_sports
3282	games_and_sports
3421	games_and_sports
4608	games_and_sports
4621	games_and_sports
4759	games_and_sports
4935	games_and_sports
5064	games_and_sports
6945	games_and_sports
7010	games_and_sports
8509	games_and_sports
9810	games_and_sports
9813	games_and_sports
10166	games_and_sports
10281	games_and_sports
11259	games_and_sports
11290	games_and_sports
16743	games_and_sports
2275	people
2375	people
2392	people
2395	people
2422	people
2423	people
2458	people
2484	people
2485	people
2497	people
2824	people
3297	people
4554	people
4585	people
4665	people
6066	people
6239	people
6241	people
6556	people
6561	people
6588	people
6625	people
6632	people
6985	people
7116	people
7163	people
7175	people
7176	people
8256	people
8487	people
11306	people
23396	people
23709	people
23717	people
24621	people
2260	places
2299	places
2370	places
2379	places
2430	places
2441	places
2666	places
2704	places
2811	places
2823	places
2826	places
2859	places
2909	places
2925	places
2974	places
3083	places
3142	places
3337	places
4588	places
4602	places
4649	places
4773	places
5364	places
5377	places
5390	places
5468	places
5528	places
5910	places
5939	places
5965	places
5970	places
5988	places
6002	places
6005	places
6031	places
6063	places
6184	places
6194	places
6204	places
6450	places
6454	places
6464	places
6494	places
6497	places
6523	places
6530	places
6566	places
6576	places
6587	places
6618	places
6931	places
6964	places
7263	places
9117	places
9815	places
9819	places
11319	places
11344	places
11361	places
15730	places
22799	places
24755	places
24785	places
4560	qualities
4578	qualities
4581	qualities
4604	qualities
4623	qualities
4628	qualities
4629	qualities
4636	qualities
4637	qualities
4640	qualities
4645	qualities
4648	qualities
4655	qualities
4656	qualities
4660	qualities
4667	qualities
4673	qualities
4676	qualities
4680	qualities
4685	qualities
4690	qualities
4697	qualities
4710	qualities
4736	qualities
4739	qualities
4741	qualities
4750	qualities
5306	qualities
5564	qualities
6143	qualities
6148	qualities
7054	qualities
8252	qualities
9140	qualities
10206	qualities
10288	qualities
11194	qualities
11316	qualities
11355	qualities
11394	qualities
11599	qualities
5525	questions_and_particles
5583	questions_and_particles
7041	questions_and_particles
7064	questions_and_particles
7764	questions_and_particles
10276	questions_and_particles
11591	questions_and_particles
11611	questions_and_particles
11623	questions_and_particles
12264	questions_and_particles
12272	questions_and_particles
12274	questions_and_particles
12281	questions_and_particles
12295	questions_and_particles
22619	questions_and_particles
22620	questions_and_particles
22621	questions_and_particles
2367	sensation_feeling
3293	sensation_feeling
4583	sensation_feeling
6873	sensation_feeling
6892	sensation_feeling
6916	sensation_feeling
6952	sensation_feeling
6959	sensation_feeling
7039	sensation_feeling
7040	sensation_feeling
7109	sensation_feeling
7155	sensation_feeling
7260	sensation_feeling
7286	sensation_feeling
10261	sensation_feeling
11312	sensation_feeling
11356	sensation_feeling
24733	sensation_feeling
2814	time_weather
2819	time_weather
2883	time_weather
2933	time_weather
3210	time_weather
5493	time_weather
5531	time_weather
5553	time_weather
5604	time_weather
6024	time_weather
6034	time_weather
6476	time_weather
6478	time_weather
6488	time_weather
6498	time_weather
6536	time_weather
6538	time_weather
6539	time_weather
6554	time_weather
6557	time_weather
6558	time_weather
6559	time_weather
6563	time_weather
6570	time_weather
6571	time_weather
6605	time_weather
6613	time_weather
6629	time_weather
6903	time_weather
6926	time_weather
7022	time_weather
7129	time_weather
7131	time_weather
7148	time_weather
7152	time_weather
7161	time_weather
7172	time_weather
7181	time_weather
7223	time_weather
7244	time_weather
7252	time_weather
7259	time_weather
7268	time_weather
11389	time_weather
13026	time_weather
13028	time_weather
13080	time_weather
2263	transport
2344	transport
2472	transport
2580	transport
2600	transport
3180	transport
3275	transport
4551	transport
6899	transport
6924	transport
6932	transport
6935	transport
6956	transport
6981	transport
7126	transport
7166	transport
7282	transport
8710	transport
10351	transport
21878	transport
2380	verbs
2512	verbs
2566	verbs
2637	verbs
2697	verbs
2714	verbs
2722	verbs
2816	verbs
2828	verbs
3351	verbs
4606	verbs
5379	verbs
5441	verbs
5454	verbs
5574	verbs
5581	verbs
5975	verbs
6044	verbs
6052	verbs
6053	verbs
6058	verbs
6061	verbs
6062	verbs
6067	verbs
6149	verbs
6246	verbs
6453	verbs
6456	verbs
6457	verbs
6461	verbs
6465	verbs
6477	verbs
6479	verbs
6493	verbs
6495	verbs
6517	verbs
6518	verbs
6537	verbs
6553	verbs
6564	verbs
6568	verbs
6572	verbs
6574	verbs
6586	verbs
6604	verbs
6607	verbs
6611	verbs
6617	verbs
6624	verbs
6627	verbs
6652	verbs
6898	verbs
6908	verbs
6960	verbs
6984	verbs
6989	verbs
7112	verbs
7124	verbs
7141	verbs
7147	verbs
7157	verbs
7171	verbs
7206	verbs
7218	verbs
7271	verbs
7297	verbs
8053	verbs
8077	verbs
8088	verbs
8142	verbs
8242	verbs
8587	verbs
8649	verbs
8661	verbs
9014	verbs
11233	verbs
11358	verbs
11749	verbs
13354	verbs
13356	verbs
16475	verbs
16643	verbs
16697	verbs
16701	verbs
16705	verbs
16709	verbs
16713	verbs
16717	verbs
16823	verbs
16885	verbs
17040	verbs
17179	verbs
17330	verbs
22106	verbs
24760	verbs
